"match_id","time","home_fault","card","away_fault"
150865,"40","Cabral G.","yellow card",""
150865,"41","Mallo H.","yellow card",""
150865,"44","Junca D.","yellow card",""
150865,"53","","yellow card","Sanchez J."
150865,"87","Cabral G.","red card",""
151241,"27","","yellow card","Colombatto S."
151241,"33","Ndoj E.","yellow card",""
151241,"34","Sabelli S.","yellow card",""
151241,"58","","yellow card","Dawidowicz P."
151241,"76","Torregrossa E.","yellow card",""
151241,"89","Mateju A.","yellow card",""
151775,"17","","yellow card","Gulselam C."
151775,"57","Koybasi I.","yellow card",""
151775,"79","","yellow card","Demiral M."
151777,"33","","yellow card","Braz D."
151777,"67","Quaresma R.","yellow card",""
151777,"68","Tokoz D.","yellow card",""
151777,"68","","yellow card","Arslan H."
151777,"72","Vida D.","yellow card",""
151777,"79","","yellow card","Papp P."
151777,"88","Roco E.","yellow card",""
151779,"15","Ceylan O.","yellow card",""
151779,"35","","yellow card","Ulgun O."
151779,"45+1","","yellow card","Ucar M."
151779,"61","Aydin R.","yellow card",""
151779,"67","Albayrak M.","yellow card",""
151779,"90+2","","yellow card","Yilmaz S."
151780,"12","Ozkaya O.","yellow card",""
151780,"15","","yellow card","Guzel G."
151780,"15","Cankaya A. R.","yellow card",""
151780,"22","Aganovic A.","yellow card",""
151780,"44","Ozkaya O.","red card",""
151780,"54","","yellow card","Cinar O."
151780,"65","","yellow card","Traore H."
151780,"88","","yellow card","Mitrovic M."
151781,"9","","yellow card","Etoga P."
151781,"11","","yellow card","Colak H."
151781,"42","","red card","Dere A."
151781,"48","Kacar T.","yellow card",""
151781,"70","","yellow card","Aksu T."
151781,"80","Karcemarskas Z.","yellow card",""
151781,"81","","yellow card","Ergun O."
151781,"88","Simsek B.","yellow card",""
154301,"39","","yellow card","Monnet-Paquet K."
154301,"42","Denayer J.","yellow card",""
154301,"70","Rafael","red card",""
154303,"15","Oscar","yellow card",""
154303,"49","","yellow card","Duarte R."
154303,"52","","yellow card","Brasanac D."
154303,"62","Nyom A.","yellow card",""
154303,"73","","yellow card","Laguardia V."
154303,"75","","yellow card","Baston B."
154481,"48","Kabak O.","yellow card",""
154513,"26","","yellow card","Maddison J."
154513,"28","","red card","Maddison J."
154513,"39","","yellow card","Ndidi W."
154513,"60","Duffy S.","yellow card",""
154513,"66","Saltor B.","yellow card",""
154513,"72","Izquierdo J.","yellow card",""
154516,"9","","yellow card","Milivojevic L."
154516,"27","","yellow card","Sakho M."
154516,"71","Young A.","yellow card",""
154517,"60","","yellow card","Henderson J."
154517,"82","","red card","Henderson J."
154519,"19","","yellow card","Rudiger A."
154519,"45+3","","yellow card","Hazard E."
154519,"72","","yellow card","Jorginho"
154522,"23","Rosier V.","yellow card",""
154522,"29","Abeid M.","yellow card",""
154522,"49","","yellow card","Kamano F."
154523,"23","Limbombe A.","yellow card",""
154523,"25","","yellow card","Santamaria B."
154523,"36","","yellow card","Bahoken S."
154523,"71","","yellow card","Pavlovic M."
154523,"85","Majeed W.","yellow card",""
154525,"53","Aaneba I.","yellow card",""
154525,"77","Martin J.","yellow card",""
154525,"79","Mitrovic S.","red card",""
154525,"84","Lienard D.","yellow card",""
154525,"84","","yellow card","Ferri J."
154526,"20","","yellow card","de Guzman J."
154526,"25","","yellow card","Fernandes G."
154526,"54","Richter M.","yellow card",""
154527,"69","","yellow card","Fink O."
154528,"55","Leckie M.","yellow card",""
154528,"81","","yellow card","Joelinton"
154528,"82","","yellow card","Kaderabek P."
154529,"26","Hack A.","yellow card",""
154529,"30","Kunde Malong P.","yellow card",""
154529,"34","","yellow card","Delaney T."
154530,"6","","yellow card","Orban W."
154530,"82","Rexhbecaj E.","yellow card",""
154530,"90","","yellow card","Konate I."
154532,"64","De Paul R.","yellow card",""
154532,"65","Behrami V.","yellow card",""
154533,"39","","yellow card","Cionek T."
154533,"52","","yellow card","Fares M."
154533,"64","Bentancur R.","yellow card",""
154533,"74","","yellow card","Schiattarella P."
154539,"33","Cucurella M.","yellow card",""
154539,"36","Jordan J.","yellow card",""
154539,"44","","yellow card","Bale G."
154542,"29","","yellow card","Busquets S."
154542,"39","Lucas","yellow card",""
154542,"48","Griezmann A.","yellow card",""
154542,"71","Costa D.","yellow card",""
154542,"71","","yellow card","Umtiti S."
154542,"86","Rodrigo","yellow card",""
154733,"37","Irvine J.","yellow card",""
154733,"90+2","Campbell F.","yellow card",""
154734,"20","","yellow card","Brownhill J."
154734,"27","Alioski E.","yellow card",""
154734,"55","","red card","Brownhill J."
154736,"43","","yellow card","Smallwood R."
154737,"23","","yellow card","Tomori F."
154737,"86","","yellow card","Wilson H."
154737,"90+1","","yellow card","Marriott J."
154738,"4","","yellow card","Lynch J."
154738,"34","","yellow card","Cousins J."
154738,"37","","yellow card","Leistner T."
154738,"47","Martins Indi B.","yellow card",""
154738,"90+4","","yellow card","Bidwell J."
154740,"33","","yellow card","Gunter C."
154740,"53","Roberts G.","yellow card",""
154740,"59","Powell N.","yellow card",""
154740,"90+3","Garner J.","yellow card",""
154741,"29","","yellow card","Hugill J."
154741,"48","","yellow card","Flint A."
155321,"8","","yellow card","Turan A."
155321,"55","","yellow card",""
155321,"58","","yellow card",""
155321,"59","","yellow card",""
155322,"52","","yellow card","Uysal N."
155322,"57","Faty R.","yellow card",""
155322,"79","Kubalas A.","yellow card",""
155322,"90","","yellow card","Larin C."
155323,"8","","yellow card","Sozmen S."
155323,"16","","yellow card","Husamettin Y."
155323,"26","Kurumus S.","yellow card",""
155323,"87","Diallo S.","yellow card",""
155323,"88","","yellow card","Paixao M."
155323,"88","Karaduman S.","yellow card",""
155323,"89","","yellow card","Akin I."
155324,"20","Uzum F.","yellow card",""
155324,"21","Celik M.","yellow card",""
155324,"55","","yellow card","Acil M."
155324,"63","","yellow card",""
155388,"25","","yellow card","Sokratis"
155388,"52","Ake N.","yellow card",""
155388,"66","Lerma J.","yellow card",""
155390,"24","Le Tallec D.","yellow card",""
155390,"33","","yellow card","Mexer E."
155391,"48","","yellow card","Kone Y."
155391,"62","","yellow card","Xeka"
155391,"72","Attal Y.","yellow card",""
155392,"14","","yellow card","Rolando"
155392,"49","Monconduit T.","yellow card",""
155392,"72","","yellow card","Ocampos L."
155392,"83","Lefort J.","yellow card",""
155393,"41","","yellow card","Moisander N."
155393,"60","","yellow card","Sahin N."
155395,"20","Inglese R.","yellow card",""
155395,"36","Alves B.","yellow card",""
155395,"39","Bastoni A.","yellow card",""
155395,"62","","yellow card","Duncan A."
155396,"47","","yellow card","Hugo V."
155396,"61","Calabresi A.","yellow card",""
155399,"33","Milinkovic-Savic S.","yellow card",""
155399,"86","","yellow card","Donnarumma G."
155400,"17","","yellow card","Audero E."
155400,"73","Criscito D.","yellow card",""
155400,"85","Sandro","yellow card",""
155406,"25","Nunez U.","yellow card",""
155406,"27","","yellow card","Arambarri M."
155406,"29","","yellow card","Ndiaye A."
155406,"32","","yellow card","Cabrera L."
155406,"73","Nolaskoain P.","yellow card",""
155406,"80","Martinez I.","yellow card",""
155406,"90+4","Aduriz A.","yellow card",""
155406,"90+4","de Marcos O.","yellow card",""
155406,"90+5","","yellow card","Mata J."
155407,"21","","yellow card","Antonito"
155407,"39","Escudero S.","yellow card",""
155407,"64","Carrico D.","yellow card",""
155407,"81","Vidal A.","yellow card",""
155409,"72","Morlanes M.","yellow card",""
155409,"89","Ruiz V.","yellow card",""
155409,"89","","yellow card","Canales S."
156130,"17","","yellow card","Brabec J."
156130,"66","","yellow card","Boldrin F."
156130,"69","Pereira D.","yellow card",""
156130,"85","Pereira D.","red card",""
156130,"90+6","","yellow card","Yalcin R."
156131,"30","","yellow card","Latovlevici I."
156131,"78","","yellow card","Ertugrul E."
156132,"85","Diagne M.","yellow card",""
156132,"90+3","Sari V.","yellow card",""
156133,"25","","yellow card","Slimani I."
156133,"87","","yellow card","Frey M."
156135,"30","Kosecki J.","yellow card",""
156135,"34","Pote M.","yellow card",""
156135,"37","Sanuc T.","yellow card",""
156135,"73","Yurt K.","yellow card",""
156135,"90","","yellow card","Baris H."
156135,"90+2","","yellow card","Kone F."
156135,"90+4","","yellow card","Feczesin R."
156200,"90+4","","yellow card","Ritchie M."
156201,"64","Joao Pedro","yellow card",""
156201,"77","Ceppitelli L.","yellow card",""
156202,"76","","yellow card","Junca D."
156202,"87","","yellow card","Gomez M."
156202,"89","Ramirez S.","yellow card",""
156202,"90+2","Oyarzabal M.","yellow card",""
156264,"8","Titi","yellow card",""
156264,"15","","yellow card","Kahveci I."
156264,"22","","yellow card","Epureanu A."
156264,"24","","yellow card","da Costa M."
156264,"33","Emir B.","yellow card",""
156264,"48","Gassama L.","yellow card",""
156264,"90+1","Bingol T.","yellow card",""
156652,"20","","yellow card","Pallois N."
156652,"60","Cabella R.","yellow card",""
156653,"44","Bormuth R.","yellow card",""
156805,"49","","yellow card","Gulselam C."
156805,"49","Diagne F.","yellow card",""
156805,"51","","yellow card","Sackey I."
156805,"58","Jahovic A.","yellow card",""
156805,"61","","red card","Demiral M."
156806,"20","","yellow card","El Kabir M."
156806,"29","Petrucci D.","yellow card",""
156806,"54","Saadane M.","yellow card",""
156806,"58","","yellow card","Bayindir A."
156806,"63","Umar A.","yellow card",""
158389,"12","","yellow card","Karadeniz G."
158389,"24","","yellow card","Gur H."
158389,"29","Baris H.","yellow card",""
158389,"48","Feczesin R.","yellow card",""
158389,"83","Dereli A.","yellow card",""
156845,"42","","yellow card","Mee B."
156850,"18","","yellow card","Rashford M."
156850,"35","","yellow card","Fellaini M."
156851,"40","","yellow card","Depay M."
156855,"6","","yellow card","Mendoza S."
156855,"22","","yellow card","Dibassy B."
156855,"62","","yellow card","Adenon K."
156856,"45","","yellow card","Haberer J."
156859,"36","Moisander N.","yellow card",""
156860,"10","Kramaric A.","yellow card",""
156860,"23","","yellow card","Nastasic M."
156860,"45+2","Belfodil I.","yellow card",""
156860,"55","","yellow card","Caligiuri D."
156860,"62","","yellow card","Sane S."
156862,"11","","yellow card","Mandzukic M."
156862,"44","Fernandes E.","yellow card",""
156862,"50","","yellow card","Bentancur R."
156862,"51","Hugo V.","yellow card",""
156862,"64","Milenkovic N.","yellow card",""
156863,"53","","yellow card","Calabresi A."
156869,"15","","yellow card","Perez R."
156869,"62","","yellow card","Silva J."
156869,"79","","yellow card","Nyom A."
156870,"14","","yellow card","Perez H."
156870,"18","Ndiaye A.","yellow card",""
156870,"21","Maksimovic N.","yellow card",""
156870,"58","Mata J.","yellow card",""
156871,"6","","yellow card","Gabriel"
156871,"11","","yellow card","Soler C."
156871,"20","","yellow card","Gaya J."
156871,"71","Ceballos D.","yellow card",""
156994,"39","Downing P.","yellow card",""
157481,"43","Sinik D.","yellow card",""
157482,"42","","yellow card","Robinho"
157483,"21","Sapunaru C.","yellow card",""
157483,"65","Ozyildirim M.","yellow card",""
157483,"70","","yellow card","Pereira J."
158384,"36","","yellow card","Alici K."
158384,"65","","yellow card","Yilmaz S."
158384,"84","Cansev G.","yellow card",""
158384,"90+4","Yuksel M.","yellow card",""
158385,"24","","yellow card","Mitrovic M."
158385,"80","","yellow card","Traore H."
158385,"90+3","","yellow card","Traore D."
158385,"90+4","","red card","Traore D."
157537,"33","Shaqiri X.","yellow card",""
157537,"77","Fabinho","yellow card",""
157537,"80","Gomez J.","yellow card",""
157538,"3","","yellow card","Lautoa W."
157538,"5","Reynet B.","red card",""
157539,"57","Lopez M.","yellow card",""
157539,"61","","yellow card","Cafaro M."
157540,"15","","yellow card","Sissoko I."
157540,"26","Bensebaini R.","yellow card",""
157540,"31","Da Silva D.","yellow card",""
157541,"32","","yellow card","Kehrer T."
157541,"63","Palencia S.","yellow card",""
157542,"27","Demme D.","yellow card",""
157542,"35","","yellow card","Stindl L."
157542,"74","Upamecano D.","yellow card",""
157542,"77","","yellow card","Zakaria D."
157543,"10","","yellow card","Brooks J."
157543,"11","Fernandes G.","yellow card",""
157543,"28","","yellow card","Weghorst W."
157543,"34","","yellow card","Pervan P."
157543,"55","Trapp K.","yellow card",""
157546,"4","Ferrari G.","yellow card",""
157546,"33","","yellow card","De Paul R."
157546,"51","","yellow card","Pezzella G."
157549,"48","","yellow card","Asamoah K."
157554,"46","Lo Celso G.","yellow card",""
157554,"59","Junior F.","yellow card",""
157556,"11","","yellow card","Ruiz V."
157556,"18","Lenglet C.","yellow card",""
157556,"26","","yellow card","Alvaro"
157556,"69","Alba J.","yellow card",""
157557,"24","Garcia M.","yellow card",""
157557,"26","","yellow card","Mesa R."
157557,"39","","yellow card","Sarabia P."
157557,"55","Pina T.","yellow card",""
157663,"38","","yellow card","Morison S."
157663,"64","Kalas T.","yellow card",""
157663,"65","Pisano E.","yellow card",""
157663,"68","","yellow card","Ferguson S."
157663,"90+2","","yellow card","Archer J."
158328,"17","","yellow card","Derdiyok E."
158328,"40","Medel G.","yellow card",""
158329,"30","Goksu S.","yellow card",""
158329,"66","","yellow card","Ozturk M."
158329,"72","","yellow card","Karcemarskas Z."
158329,"82","","yellow card","Lumanza-Lembi T."
158329,"90","","yellow card","Bayir M."
158329,"90+6","Leandrinho","yellow card",""
158447,"14","","yellow card","Allan"
158447,"61","Masiello A.","yellow card",""
158447,"79","","yellow card","Rui M."
158448,"40","","yellow card","Aduriz A."
158448,"24","Campana J.","yellow card",""
158448,"40","","yellow card","Nunez U."
158448,"41","Roger M.","yellow card",""
158448,"60","Rochina R.","yellow card",""
158448,"65","","yellow card","Martinez I."
158465,"55","","yellow card","Dalsgaard H."
158465,"69","","yellow card","Konsa E."
158511,"7","Isla M.","yellow card",""
158511,"26","","yellow card","Serbest T."
158511,"53","Topal M.","yellow card",""
158697,"28","Duffy S.","red card",""
158697,"37","","yellow card","Tomkins J."
158697,"67","","yellow card","Zaha W."
158697,"77","Bernardo","yellow card",""
158697,"80","Bissouma Y.","yellow card",""
158697,"82","","yellow card","Milivojevic L."
158699,"90","","yellow card","Ederson"
158700,"90","Adenon K.","yellow card",""
158700,"90+2","Dibassy B.","red card",""
158700,"54","Monconduit T.","yellow card",""
158700,"90+4","","yellow card","Benaglio D."
158700,"60","","yellow card","Tielemans Y."
158700,"86","","yellow card","Ait Bennasser Y."
158702,"33","","yellow card","Ikone J."
158702,"51","","yellow card","Xeka"
